unique_fov,Marker,r,Theoretical G,Observed G,Permuted G,Degree of Clustering Permutation,Degree of Clustering Theoretical,Run
Lung9_Rep1_F05,f,100,0.1438926810985025,0.5903614457831325,0.15039623801696325,0.4399652077661693,0.44646876468463004,1
Lung9_Rep1_F05,f,110,0.17137289756142515,0.6463414634146342,0.17856608701955323,0.46777537639508093,0.474968565853209,1
Lung9_Rep1_F05,f,120,0.20045921504839392,0.6790123456790124,0.2092633989147425,0.46974894676426987,0.47855313063061844,1
Lung9_Rep1_F05,f,130,0.23091795101138957,0.7037037037037037,0.24320352365955594,0.4605001800441478,0.47278575269231415,1
Lung9_Rep1_F05,f,140,0.2625114341162428,0.7468354430379747,0.2764742824395301,0.47036116059844457,0.4843240089217319,1
Lung9_Rep1_F05,f,150,0.2950010466905342,0.7466666666666667,0.30509296827975607,0.44157369838691063,0.4516656199761325,1
Lung9_Rep1_F05,f,160,0.32815016124686947,0.7733333333333333,0.34262204303402427,0.43071129029930905,0.44518317208646385,1
Lung9_Rep1_F05,f,170,0.3617269219908176,0.7866666666666666,0.37991017471881505,0.4067564919478516,0.42493974467584905,1
Lung9_Rep1_F05,f,180,0.3955068275955015,0.8055555555555556,0.4133033775987697,0.3922521779567859,0.4100487279600541,1
Lung9_Rep1_F05,f,190,0.42927507771931317,0.8309859154929577,0.44614473792819365,0.3848411775647641,0.4017108377736446,1
Lung9_Rep1_F05,f,200,0.4628286525537121,0.8714285714285714,0.4835853040314327,0.38784326739713876,0.40859991887485936,1
Lung9_Rep1_F05,g,0,0,0,0,0,0,1
Lung9_Rep1_F05,g,10,5.122246918046747e-4,0,0,0,-5.122246918046747e-4,1
Lung9_Rep1_F05,g,20,0.002047325059918448,0,0,0,-0.002047325059918448,1
Lung9_Rep1_F05,g,30,0.0046005880378551245,0,0,0,-0.0046005880378551245,1
Lung9_Rep1_F05,g,40,0.008164185308477623,0.07692307692307693,0.0025806451612903226,0.0743424317617866,0.0687588916145993,1
Lung9_Rep1_F05,g,50,0.0127272132930637,0.15384615384615385,0.006626622172784575,0.1472195316733693,0.14111894055309016,1
Lung9_Rep1_F05,g,60,0.01827574873501503,0.28,0.011873934000741564,0.2681260659992585,0.261724251264985,1
Lung9_Rep1_F05,g,70,0.02479291948165596,0.28,0.012101170612850256,0.26789882938714976,0.25520708051834406,1
Lung9_Rep1_F05,g,80,0.032258989960533,0.48,0.01925757602509549,0.4607424239749045,0.447741010039467,1
Lung9_Rep1_F05,g,90,0.04065146074420223,0.5,0.02841026854330525,0.47158973145669475,0.45934853925579777,1
Lung9_Rep1_F05,g,100,0.04994518150058391,0.4782608695652174,0.0366622017952385,0.4415986677699789,0.4283156880646335,1
Lung9_Rep1_F05,g,110,0.060112476535435166,0.4782608695652174,0.0470467891108603,0.4312140804543571,0.41814839302978224,1
Lung9_Rep1_F05,g,120,0.07112328205013063,0.5652173913043478,0.05232901378685583,0.512888377517492,0.49409410925421715,1
Lung9_Rep1_F05,g,130,0.08294529416243956,0.6086956521739131,0.06053094944906136,0.5481647027248517,0.5257503580114735,1
Lung9_Rep1_F05,g,140,0.09554412667098466,0.6086956521739131,0.08266389101325504,0.5260317611606581,0.5131515255029284,1
Lung9_Rep1_F05,g,150,0.10888347748607319,0.5909090909090909,0.10217744756752349,0.48873164334156743,0.48202561342301775,1
Lung9_Rep1_F05,g,160,0.12292530260104517,0.5909090909090909,0.11219882120068801,0.4787102697084029,0.46798378830804577,1
Lung9_Rep1_F05,g,170,0.137629996439515,0.5714285714285714,0.13262695430220217,0.4388016171263692,0.4337985749890564,1
Lung9_Rep1_F05,g,180,0.15295657738510637,0.55,0.15373948605798005,0.39626051394202,0.39704342261489367,1
Lung9_Rep1_F05,g,190,0.16886287728163618,0.5789473684210527,0.16754979671461753,0.4113975717064351,0.4100844911394165,1
Lung9_Rep1_F05,g,200,0.18530573368318404,0.5789473684210527,0.17842383491474267,0.40052353350631,0.3936416347378686,1
Lung9_Rep1_F05,h,0,0,0,0,0,0,1
Lung9_Rep1_F05,h,10,9.746537322515847e-4,0,0,0,-9.746537322515847e-4,1
Lung9_Rep1_F05,h,20,0.003892918932206224,0,0,0,-0.003892918932206224,1
Lung9_Rep1_F05,h,30,0.0087377630536177309,0,0.001442495126705653,-0.001442495126705653,-0.0087377630536177309,1
Lung9_Rep1_F05,h,40,0.01548098257818864,0,0.0050403787245892505,-0.0050403787245892505,-0.01548098257818864,1
Lung9_Rep1_F05,h,50,0.02408347647420095,0.05555555555555555,0.014472571526742029,0.041082984028813524,0.031472079081354604,1
Lung9_Rep1_F05,h,60,0.03449562382681126,0.24528301886792453,0.030670938631802844,0.2146120802361217,0.21078739504111327,1
Lung9_Rep1_F05,h,70,0.04665776053751336,0.4117647058823529,0.045407655477076946,0.366357050405276,0.36510694534483956,1
Lung9_Rep1_F05,h,80,0.060500748685942574,0.49019607843137253,0.06296068875400551,0.427235389677367,0.42969532974542995,1
Lung9_Rep1_F05,h,90,0.07594663095349108,0.5490196078431373,0.07973651066777868,0.46928309717535865,0.4730729768896462,1
Lung9_Rep1_F05,h,100,0.09290936144484307,0.56,0.10263821704308487,0.4573617829569152,0.467090638555157,1
Lung9_Rep1_F05,h,110,0.11129560332751298,0.62,0.12654960966760384,0.4934503903323961,0.508704396672487,1
Lung9_Rep1_F05,h,120,0.13100558295469333,0.62,0.1504552421698767,0.4695447578301233,0.48899441704530666,1
Lung9_Rep1_F05,h,130,0.15193398955381598,0.6041666666666666,0.17066845488870627,0.43349821177796033,0.45223267711285065,1
Lung9_Rep1_F05,h,140,0.1739709091593109,0.6041666666666666,0.1967036637363632,0.40746300293030346,0.4301957575073557,1
Lung9_Rep1_F05,h,150,0.19700278124667736,0.6382978723404256,0.21923710446681466,0.4190607678736109,0.4412950910937482,1
Lung9_Rep1_F05,h,160,0.22091336648610604,0.6382978723404256,0.2484298526560927,0.3898680196843329,0.4173845058543195,1
Lung9_Rep1_F05,h,170,0.24558471417398298,0.6304347826086957,0.2710215517821796,0.35941323082651605,0.3848500684347127,1
Lung9_Rep1_F05,h,180,0.270898118212758,0.6136363636363636,0.298046269044803,0.3155900945915606,0.34273824542360565,1
Lung9_Rep1_F05,h,190,0.29673505098386643,0.6190476190476191,0.3162530641249715,0.30279455492264756,0.32231256806375264,1
Lung9_Rep1_F05,h,200,0.32297806508180327,0.6,0.3396221613068538,0.2603778386931462,0.2770219349181967,1
Lung9_Rep1_F06,a,0,0,0,0,0,0,1
Lung9_Rep1_F06,a,10,0.006254162338078406,0,1.0282776349614395e-4,-1.0282776349614395e-4,-0.006254162338078406,1
Lung9_Rep1_F06,a,20,0.024782939057955145,0,2.1052777373804527e-4,-2.1052777373804527e-4,-0.024782939057955145,1
Lung9_Rep1_F06,a,30,0.05489969460688249,0.005333333333333333,0.004768112995199125,5.652203381342081e-4,-0.04956636127354915,1
Lung9_Rep1_F06,a,40,0.09550710072402768,0.1320754716981132,0.03142600096684202,0.10064947073127119,0.03656837097408552,1
Lung9_Rep1_F06,a,50,0.14516348466837237,0.3651226158038147,0.07828990438982049,0.28683271141399425,0.21995913113544235,1
Lung9_Rep1_F06,a,60,0.2021677011163736,0.5564738292011019,0.15305264643907648,0.40342118276202543,0.3543061280847283,1
Lung9_Rep1_F06,a,70,0.2646555686073484,0.7270194986072424,0.23128016803670257,0.49573933057053976,0.46236392999989395,1
Lung9_Rep1_F06,a,80,0.3307002741448901,0.8033707865168539,0.30816684516273407,0.4952039413541198,0.4726705123719638,1
Lung9_Rep1_F06,a,90,0.39840927556933137,0.829971181556196,0.38569283791809694,0.44427834363809904,0.4315619059868646,1
Lung9_Rep1_F06,a,100,0.4660110610788367,0.8583815028901735,0.4561407788767359,0.4022407240134376,0.39237044181133673,1
Lung9_Rep1_F06,a,110,0.5319265196898275,0.8852941176470588,0.5269333056452946,0.3583608120017642,0.35336759795723127,1
Lung9_Rep1_F06,a,120,0.594821440575024,0.9161676646706587,0.5906377162475857,0.32552994842307303,0.32134622409563474,1
Lung9_Rep1_F06,a,130,0.6536385721740646,0.9244712990936556,0.6471761417008856,0.27729515739277,0.2708327269195909,1
Lung9_Rep1_F06,a,140,0.7076095176034913,0.9323076923076923,0.699652238994902,0.23265545331279025,0.22469817470420095,1
Lung9_Rep1_F06,a,150,0.756248336911754,0.941358024691358,0.748026819149271,0.19333120554208694,0.18510968777960402,1
Lung9_Rep1_F06,a,160,0.7993299363307013,0.9440993788819876,0.7883122111500892,0.15578716773189838,0.14476944255128632,1
Lung9_Rep1_F06,a,170,0.8368570787183098,0.9467084639498433,0.8258712556048063,0.12083720834503697,0.10985138523153348,1
Lung9_Rep1_F06,a,180,0.8690201387519745,0.9462025316455697,0.8614263025818686,0.08477622906370108,0.07718239289359519,1
Lung9_Rep1_F06,a,190,0.8961535959310015,0.9490445859872612,0.8871547409613445,0.06188984502591666,0.052890990056259635,1
Lung9_Rep1_F06,a,200,0.9186927926827553,0.9514563106796117,0.9122916806659536,0.03916463001365811,0.032763517996856395,1
Lung9_Rep1_F06,b,0,0,0,0,0,0,1
Lung9_Rep1_F06,b,10,0.015951053163947404,0,2.407221664994985e-4,-2.407221664994985e-4,-0.015951053163947404,1
Lung9_Rep1_F06,b,20,0.062293765430670556,0,3.277020050491356e-4,-3.277020050491356e-4,-0.062293765430670556,1
Lung9_Rep1_F06,b,30,0.13473266675796336,0.02258064516129032,0.01168835393992585,0.010892291221364472,-0.11215202159667303,1
Lung9_Rep1_F06,b,40,0.22684385118970773,0.126775956284153,0.07305744165365038,0.05371851463050262,-0.10006789490555473,1
Lung9_Rep1_F06,b,50,0.33101324093923523,0.35777777777777775,0.19954062570569087,0.15823715207208688,0.02676453683854252,1
Lung9_Rep1_F06,b,60,0.43946694053225455,0.6257046223224352,0.3577882011733174,0.2679164211491178,0.18623768179018063,1
Lung9_Rep1_F06,b,70,0.5452022125143449,0.8297142857142857,0.5045694427258538,0.32514484298843194,0.2845120731999409,1
Lung9_Rep1_F06,b,80,0.6426705124877959,0.9122401847575058,0.6239936778647384,0.28824650689276743,0.26956967226970985,1
Lung9_Rep1_F06,b,90,0.728135330810102,0.9428904428904429,0.7200861587485972,0.22280428414184572,0.21475511208034093,1
Lung9_Rep1_F06,b,100,0.7997050091267427,0.9581339712918661,0.7920515453564427,0.16608242593542333,0.15842896216512337,1
Lung9_Rep1_F06,b,110,0.8571037582341051,0.9706959706959707,0.8516254137595856,0.11907055693638513,0.11359221246186557,1
Lung9_Rep1_F06,b,120,0.9012800499135273,0.9778051787916153,0.8979223445203353,0.07988283427128007,0.07652512887808804,1
Lung9_Rep1_F06,b,130,0.9339576605370101,0.9823899371069182,0.9308185282683371,0.051571408838581134,0.04843227656990812,1
Lung9_Rep1_F06,b,140,0.9572167893419801,0.9859514687100894,0.9544326494685622,0.03151881924152722,0.02873467936810936,1
Lung9_Rep1_F06,b,150,0.9731615334272978,0.9871134020618557,0.9701210522926786,0.016992349769177073,0.013951868634557885,1
Lung9_Rep1_F06,b,160,0.9836967035357526,0.9907773386034255,0.981137601408529,0.009639737194896525,0.00708063506767298,1
Lung9_Rep1_F06,b,170,0.9904098244939629,0.9919354838709677,0.9882353763168028,0.003700107554164944,0.0015256593770048843,1
Lung9_Rep1_F06,b,180,0.9945372530151926,0.9918256130790191,0.9925827392654283,-7.571261864092182e-4,-0.0027116399361735155,1
Lung9_Rep1_F06,b,190,0.9969867926463225,0.9917241379310345,0.9955998838218334,-0.003875745890798865,-0.005262654715287973,1
Lung9_Rep1_F06,b,200,0.9983905393868046,0.9929873772791024,0.9970884308773632,-0.004101053598260851,-0.005403162107702197,1
Lung9_Rep1_F06,c,0,0,0,0,0,0,1
Lung9_Rep1_F06,c,10,0.0056128692149968185,0,0,0,-0.0056128692149968185,1
Lung9_Rep1_F06,c,20,0.02226315738059914,0,1.1869436201780416e-4,-1.1869436201780416e-4,-0.02226315738059914,1
Lung9_Rep1_F06,c,30,0.049396397426652916,0.05325443786982249,0.0022575886273344006,0.05099684924248809,0.0038580404431695706,1
Lung9_Rep1_F06,c,40,0.08612263356940153,0.24702380952380953,0.02399229073257773,0.22303151879123181,0.160901175954408,1
Lung9_Rep1_F06,c,50,0.1312648831608303,0.5060240963855421,0.07508986665431489,0.43093422973122725,0.37475921322471184,1
Lung9_Rep1_F06,c,60,0.18342172125909906,0.7103658536585366,0.14050915726618843,0.5698566963923481,0.5269441323994375,1
Lung9_Rep1_F06,c,70,0.24103934990210585,0.8440366972477065,0.21556786574716572,0.6284688315005408,0.6029973473456006,1
Lung9_Rep1_F06,c,80,0.30248799621092315,0.890625,0.2895500116987557,0.6010749883012443,0.5881370037890769,1
Lung9_Rep1_F06,c,90,0.36613743670671806,0.8987341772151899,0.3573298884912939,0.541404288723896,0.5325967405084718,1
Lung9_Rep1_F06,c,100,0.43042684854479885,0.9137380191693291,0.42397009277052067,0.4897679263988084,0.4833111706245302,1
Lung9_Rep1_F06,c,110,0.49392497376668865,0.9255663430420712,0.4861256488554531,0.4394406941866181,0.43164136927538255,1
Lung9_Rep1_F06,c,120,0.5553776462286397,0.933993399339934,0.5514322476199651,0.38256115171996885,0.37861575311129425,1
Lung9_Rep1_F06,c,130,0.6137409475471307,0.9362416107382551,0.6119375468488752,0.3243040638893798,0.32250066319112436,1
Lung9_Rep1_F06,c,140,0.6681994983542903,0.9383561643835616,0.6635470457759605,0.27480911860760115,0.27015666602927135,1
Lung9_Rep1_F06,c,150,0.718170535140993,0.9440559440559441,0.7144174170799247,0.22963852697601939,0.225885408914951,1
Lung9_Rep1_F06,c,160,0.763295374917963,0.9469964664310954,0.7556634338415463,0.19133303258954903,0.1837010915131324,1
Lung9_Rep1_F06,c,170,0.8034205652393909,0.956989247311828,0.7958900528954472,0.16109919441638076,0.15356868207243712,1
Lung9_Rep1_F06,c,180,0.8385714260542014,0.9595588235294118,0.8321246463297751,0.12743417719963668,0.12098739747521037,1
Lung9_Rep1_F06,c,190,0.8689208161311487,0.9662921348314607,0.8613048201629641,0.10498731466849665,0.09737131870031202,1
Lung9_Rep1_F06,c,200,0.8947558324474574,0.9659090909090909,0.8855097968415445,0.08039929406754642,0.07115325846163356,1
Lung9_Rep1_F06,d,0,0,0,0,0,0,1
Lung9_Rep1_F06,d,10,0.006654760502874946,0,9.66183574879227e-5,-9.66183574879227e-5,-0.006654760502874946,1
Lung9_Rep1_F06,d,20,0.026354503872725754,0,9.925558312655087e-5,-9.925558312655087e-5,-0.026354503872725754,1
Lung9_Rep1_F06,d,30,0.058323064680677605,0.015345268542199489,0.005576751344553683,0.009768517197645807,-0.042977796138478117,1
Lung9_Rep1_F06,d,40,0.10132339295481518,0.078125,0.03278914692933694,0.04533585307066306,-0.023198392954815183,1
Lung9_Rep1_F06,d,50,0.15373696683452343,0.2879581151832461,0.08805865862252471,0.1998994565607214,0.13422114834872267,1
Lung9_Rep1_F06,d,60,0.2136647709865661,0.4576719576719577,0.16260138062802137,0.2950705770439363,0.24400718668539156,1
Lung9_Rep1_F06,d,70,0.27904106968390496,0.6451612903225806,0.24632448385027594,0.3988368064723047,0.36612022063867566,1
Lung9_Rep1_F06,d,80,0.34775051054415484,0.7297297297297297,0.32707288002039225,0.40265684970933746,0.38197921918557487,1
Lung9_Rep1_F06,d,90,0.4177394053232696,0.7917808219178082,0.4040480915663254,0.3877327303514828,0.3740414165945386,1
Lung9_Rep1_F06,d,100,0.4871132483348426,0.8384401114206128,0.47479639807648544,0.3636437133441274,0.3513268630857702,1
Lung9_Rep1_F06,d,110,0.554214444722489,0.8651685393258427,0.5455775955760651,0.3195909437497776,0.31095409460335366,1
Lung9_Rep1_F06,d,120,0.6176765534202238,0.8948863636363636,0.6132422503037427,0.28164411333262096,0.2772098102161399,1
Lung9_Rep1_F06,d,130,0.6764538004471194,0.9114285714285715,0.6698737268779539,0.2415548445506176,0.23497477098145203,1
Lung9_Rep1_F06,d,140,0.7298269020090545,0.9219653179190751,0.7206852765175199,0.2012800414015552,0.19213841591002057,1
Lung9_Rep1_F06,d,150,0.7773881226356023,0.9354838709677419,0.7671559520070185,0.1683279189607234,0.15809574833213957,1
Lung9_Rep1_F06,d,160,0.8190098285975507,0.9431137724550899,0.8093606351347484,0.13375313732034144,0.1241039438575392,1
Lung9_Rep1_F06,d,170,0.8548015166422644,0.9515151515151515,0.8472441616913731,0.10427098982377847,0.09671363487288709,1
Lung9_Rep1_F06,d,180,0.8850604219724166,0.9571865443425076,0.8799022754336135,0.07728426890889406,0.07212612237009097,1
Lung9_Rep1_F06,d,190,0.910220424760254,0.9658385093167702,0.903800571440915,0.06203793787585521,0.05561808455651618,1
Lung9_Rep1_F06,d,200,0.9308032138723511,0.9842767295597484,0.9256191744067707,0.05865755515297777,0.05347351568739733,1
Lung9_Rep1_F06,e,0,0,0,0,0,0,1
Lung9_Rep1_F06,e,10,0.013233406490102517,0,9.685230024213076e-5,-9.685230024213076e-5,-0.013233406490102517,1
Lung9_Rep1_F06,e,20,0.05189212690621914,0,1.9789817247201826e-4,-1.9789817247201826e-4,-0.05189212690621914,1
Lung9_Rep1_F06,e,30,0.11298708307189498,0.02103960396039604,0.0089811206113149,0.01205848334908114,-0.09194747911149893,1
Lung9_Rep1_F06,e,40,0.19196343847259134,0.13141426783479349,0.06156129212030629,0.0698529757144872,-0.060549170637797856,1
Lung9_Rep1_F06,e,50,0.28326113257501706,0.3694829760403531,0.16879553425289032,0.20068744178746276,0.08622184346533601,1
Lung9_Rep1_F06,e,60,0.38095848280958977,0.5855513307984791,0.30510360089666655,0.28044772990181255,0.20459284798888933,1
Lung9_Rep1_F06,e,70,0.47939603199336056,0.689171974522293,0.4419562373696766,0.24721573715261635,0.2097759425289324,1
Lung9_Rep1_F06,e,80,0.5736914453809074,0.782051282051282,0.5562403930591898,0.22581088899209223,0.2083598366703746,1
Lung9_Rep1_F06,e,90,0.660085651268186,0.8673602080624188,0.6513237349535892,0.21603647310882956,0.2072745567942328,1
Lung9_Rep1_F06,e,100,0.7360973055573461,0.8973684210526316,0.7278592851403332,0.16950913591229844,0.1612711154952855,1
Lung9_Rep1_F06,e,110,0.8004981039678386,0.9280958721704394,0.794094592092558,0.13400128007788148,0.12759776820260083,1
Lung9_Rep1_F06,e,120,0.8531482564820976,0.9450402144772118,0.8502436215963688,0.09479659288084297,0.09189195799511418,1
Lung9_Rep1_F06,e,130,0.8947456476715945,0.9568733153638814,0.8908590490286953,0.06601426633518614,0.06212766769228695,1
Lung9_Rep1_F06,e,140,0.9265435567929263,0.96875,0.922119589183479,0.04663041081652097,0.042206443207073674,1
Lung9_Rep1_F06,e,150,0.9500829852419808,0.9753424657534246,0.9465612644491052,0.028781201304319493,0.025259480511443888,1
Lung9_Rep1_F06,e,160,0.966970941788636,0.977961432506887,0.9638286784001073,0.014132754106779721,0.01099049071825109,1
Lung9_Rep1_F06,e,170,0.9787199495876089,0.981994459833795,0.9756751007980901,0.006319359035704908,0.0032745102461860798,1
Lung9_Rep1_F06,e,180,0.9866501006622871,0.9846582984658299,0.9840878416781088,5.70456787721052e-4,-0.0019918021964572263,1
Lung9_Rep1_F06,e,190,0.9918452208092317,0.9873239436619718,0.9898066694228751,-0.0024827257609032483,-0.004521277147259806,1
Lung9_Rep1_F06,e,200,0.9951496252149069,0.9914407988587732,0.9936166164195923,-0.002175817560819082,-0.0037088263561336765,1
Lung9_Rep1_F06,f,0,0,0,0,0,0,1
Lung9_Rep1_F06,f,10,0.0068950418829297755,0,0,0,-0.0068950418829297755,1
Lung9_Rep1_F06,f,20,0.02729622686147437,0,0,0,-0.02729622686147437,1
Lung9_Rep1_F06,f,30,0.06037113173548614,0.014388489208633094,0.0047060743800238876,0.009682414828609206,-0.045982642526853044,1
Lung9_Rep1_F06,f,40,0.10479520021816546,0.10869565217391304,0.03164240669719332,0.07705324547671971,0.0039004519557475775,1
Lung9_Rep1_F06,f,50,0.158839727116034,0.30170316301703165,0.09100651695852753,0.21069664605850413,0.14286343590099765,1
Lung9_Rep1_F06,f,60,0.22048333428190026,0.4485294117647059,0.1719910443863987,0.27653836737830717,0.22804607748280564,1
Lung9_Rep1_F06,f,70,0.28753693263223046,0.5851851851851851,0.2590256841859175,0.32615950099926766,0.2976482525529547,1
Lung9_Rep1_F06,f,80,0.35777144967216046,0.6733167082294265,0.34271029811915354,0.3306064101102729,0.315545258557266,1
Lung9_Rep1_F06,f,90,0.429038058596365,0.7343358395989975,0.417763656882142,0.3165721827168555,0.3052977810026325,1
Lung9_Rep1_F06,f,100,0.49937214181947376,0.7808564231738035,0.4908248953273874,0.29003152784641617,0.2814842813543298,1
Lung9_Rep1_F06,f,110,0.5670745015805797,0.8253164556962025,0.5581183934277333,0.2671980622684692,0.2582419541156228,1
Lung9_Rep1_F06,f,120,0.6307660565754631,0.8578680203045685,0.6226224735474863,0.2352455467570822,0.2271019637291054,1
Lung9_Rep1_F06,f,130,0.6894150753909938,0.8894601542416453,0.6812733059352425,0.20818684830640277,0.20004507885065148,1
Lung9_Rep1_F06,f,140,0.7423385625638687,0.9093264248704663,0.7350166839266166,0.17430974094384977,0.16698786230659768,1
Lung9_Rep1_F06,f,150,0.7891814708302065,0.9270833333333334,0.7848718794439515,0.14221145388938183,0.13790186250312686,1
Lung9_Rep1_F06,f,160,0.8298788017383091,0.9424083769633508,0.8235321695461831,0.11887620741716765,0.1125295752250417,1
Lung9_Rep1_F06,f,170,0.8646063216290362,0.9497354497354498,0.8585991119403239,0.09113633779512587,0.0851291281064136,1
Lung9_Rep1_F06,f,180,0.8937256048714632,0.955026455026455,0.8888225365121337,0.06620391851432128,0.06130085015499176,1
Lung9_Rep1_F06,f,190,0.9177285414833563,0.9571045576407506,0.9120356283323022,0.04506892930844841,0.03937601615739439,1
Lung9_Rep1_F06,f,200,0.9371854791057284,0.9595687331536388,0.9319430368871521,0.0276256962664867,0.022383254047910417,1
Lung9_Rep1_F06,g,0,0,0,0,0,0,1
Lung9_Rep1_F06,g,10,0.0023197407641718515,0,0,0,-0.0023197407641718515,1
Lung9_Rep1_F06,g,20,0.009246725776382525,0,0,0,-0.009246725776382525,1
Lung9_Rep1_F06,g,30,0.0206849887082462,0,0.0018841790873417238,-0.0018841790873417238,-0.0206849887082462,1
Lung9_Rep1_F06,g,40,0.03647704662132789,0.04411764705882353,0.009831313195141527,0.034286333863682,0.007640600437495641,1
Lung9_Rep1_F06,g,50,0.056407508032101816,0.27205882352941174,0.026359932078103214,0.24569889145130852,0.21565131549730993,1
Lung9_Rep1_F06,g,60,0.08020796105584904,0.45185185185185184,0.05972602322574082,0.392125828626111,0.3716438907960028,1
Lung9_Rep1_F06,g,70,0.10756298658233121,0.6194029850746269,0.09306628232573184,0.526336702748895,0.5118399984922957,1
Lung9_Rep1_F06,g,80,0.13811710824943002,0.7045454545454546,0.12860991684624348,0.5759355376992111,0.5664283462960246,1
Lung9_Rep1_F06,g,90,0.171482465355552,0.7878787878787878,0.16560003580468913,0.6222787520740987,0.6163963225232358,1
Lung9_Rep1_F06,g,100,0.20724697766566225,0.8244274809160306,0.19869660644168974,0.6257308744743408,0.6171805032503683,1
Lung9_Rep1_F06,g,110,0.24498276279155085,0.8549618320610687,0.23692160316357835,0.6180402288974903,0.6099790692695178,1
Lung9_Rep1_F06,g,120,0.2842545675180921,0.8671875,0.2724011845762579,0.594786315423742,0.5829329324819079,1
Lung9_Rep1_F06,g,130,0.32462798374975543,0.889763779527559,0.3152143661252329,0.5745494134023261,0.5651357957778036,1
Lung9_Rep1_F06,g,140,0.36567723693600296,0.889763779527559,0.3567744177041374,0.5329893618234216,0.5240865425915561,1
Lung9_Rep1_F06,g,150,0.4069923588470654,0.9047619047619048,0.4031132520149782,0.5016486527469266,0.49776954591483935,1
Lung9_Rep1_F06,g,160,0.4481855861024244,0.928,0.44652238832973984,0.4814776116702602,0.4798144138975756,1
Lung9_Rep1_F06,g,170,0.4888968594129244,0.9354838709677419,0.4840789254688278,0.4514049454989141,0.4465870115548175,1
Lung9_Rep1_F06,g,180,0.5287983344970418,0.9349593495934959,0.5297608827394281,0.4051984668540678,0.4061610150964541,1
Lung9_Rep1_F06,g,190,0.5675978524727386,0.9338842975206612,0.5600713321119434,0.3738129654087178,0.3662864450479225,1
Lung9_Rep1_F06,g,200,0.6050413536751292,0.95,0.5997619991679213,0.3502380008320787,0.3449586463248707,1
Lung9_Rep1_F06,h,0,0,0,0,0,0,1
Lung9_Rep1_F06,h,10,0.007471480084358384,0,0,0,-0.007471480084358384,1
Lung9_Rep1_F06,h,20,0.02955264745548758,0,8.830022075055188e-5,-8.830022075055188e-5,-0.02955264745548758,1
Lung9_Rep1_F06,h,30,0.06526833727406078,0.048034934497816595,0.0038867230455250927,0.0441482114522915,-0.01723340277624419,1
Lung9_Rep1_F06,h,40,0.11307291351544946,0.2324561403508772,0.0326243305752323,0.1998318097756449,0.11938322683542774,1
Lung9_Rep1_F06,h,50,0.17096116973362319,0.45253863134657835,0.09627440617586369,0.35626422517071465,0.28157746161295516,1
Lung9_Rep1_F06,h,60,0.23660762771016886,0.6044444444444445,0.18065482021306206,0.4237896242313824,0.3678368167342756,1
Lung9_Rep1_F06,h,70,0.30752077315837856,0.6711711711711712,0.2778384505705596,0.3933327206006116,0.36365039801279264,1
Lung9_Rep1_F06,h,80,0.3811980504440169,0.7351598173515982,0.36104377726592624,0.37411604008567195,0.3539617669075813,1
Lung9_Rep1_F06,h,90,0.45526837869774484,0.7785388127853882,0.4458850918915672,0.33265372089382095,0.32327043408764333,1
Lung9_Rep1_F06,h,100,0.5276113117508856,0.8073394495412844,0.51781260373594,0.2895268458053445,0.27972813779039885,1
Lung9_Rep1_F06,h,110,0.5964453254364969,0.8313817330210773,0.5880301383309425,0.2433515946901348,0.23493640758458045,1
Lung9_Rep1_F06,h,120,0.660381558330156,0.8588235294117647,0.6560407711164483,0.20278275829531633,0.19844197108160866,1
Lung9_Rep1_F06,h,130,0.7184431243811427,0.8723404255319149,0.7150657530787976,0.15727467245311733,0.15389730115077227,1
Lung9_Rep1_F06,h,140,0.7700533963015954,0.8833333333333333,0.76467812467013,0.11865520866320334,0.11327993703173789,1
Lung9_Rep1_F06,h,150,0.8149990956450405,0.90625,0.8080533225659049,0.0981966774340951,0.09125090435495953,1
Lung9_Rep1_F06,h,160,0.8533754496941417,0.9150485436893204,0.844255509715234,0.07079303397408643,0.06167309399517873,1
Lung9_Rep1_F06,h,170,0.8855210797155311,0.9262899262899262,0.8765655112897569,0.04972441500016933,0.04076884657439517,1
Lung9_Rep1_F06,h,180,0.9119498001522748,0.9382716049382716,0.9026797389744722,0.035591865963799374,0.026321804785996772,1
Lung9_Rep1_F06,h,190,0.9332853584208003,0.9600997506234414,0.9267284836451698,0.03337126697827164,0.026814392202641146,1
Lung9_Rep1_F06,h,200,0.9502035987145827,0.9596977329974811,0.9421739538583944,0.017523779139086648,0.009494134282898359,1
